_unit_id,category,category:confidence,image_url
851509306,plain,0.6436,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19296/4f7c9d92884a47eab4c877ae1b4ddd07.jpg.png
851509307,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19298/41c73f70d3bb4d07a47a6a3a66a33415.jpg.png
851509308,floral,0.65,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19299/8baf280ad0614550bb2ea1bfdfa57699.jpg.png
851509309,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19300/9e2e9cf528534f50a29ed332454fa24f.jpg.png
851509310,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19310/cc039a7bc63140dfa3855dcda03b2375.jpg.png
851509311,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19314/4ca0644cc107434aa9ff315a5ed9dae2.jpg.png
851509312,OTHER,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19315/683a76de525e4e61b977d666af28b6a6.jpg.png
851509313,plain,0.6569,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19316/398c928a47684c06922041237e5d1daf.jpg.png
851509314,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19317/03bde75340664a32a3449ccbf3853447.jpg.png
851509315,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19321/b1c46889b85c4263987355ff65bba455.jpg.png
851509316,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19325/11226a92b698438b94ecb4f9298ef86c.jpg.png
851509317,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19326/f9842f5b6eab4995a4ec7a7e18af0617.jpg.png
851509318,plain,0.69,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19330/9cf8be3268bc43e18dfdb93c67df5f2e.jpg.png
851509319,floral,0.6635,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19336/ef6e591a96ac4810bae912d92c77f22d.jpg.png
851509320,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19338/b1fa35434e9042f88d09d3cac2ebb3e8.jpg.png
851509321,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19342/018c67a1b8d241879bb634c63a2afa67.jpg.png
851509322,geometry,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19348/008f3df4f34e45b69c9ad047c3c75a87.jpg.png
851509323,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19353/92ad69d532eb4715a5d14e1b34f067af.jpg.png
851509324,floral,0.5109,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19355/a327973013f541b1a667c843aad7f55a.jpg.png
851509325,OTHER,0.6436,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19356/ca68a944930d43b8bb1e3421bf59fc10.jpg.png
851509326,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19372/6ea7f122925b4a4dbbadca43f47d7a76.jpg.png
851509327,animal,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19378/c493485986e6460ea5a9b49361855757.jpg.png
851509328,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19384/ffb60c941a754a7ca3290d2655853cb8.jpg.png
851509329,plain,0.67,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19400/d1a2d63fc02e4c33b498bd6e7e540a50.jpg.png
851509330,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19402/301d77d6dbe04a189f94ac0c07aee697.jpg.png
851509331,polka dot,0.6882,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19406/b8e2eb55bf054659909241bbf9accd9f.jpg.png
851509332,plain,0.6538,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19409/4ff993df1adb47f9a2240b1ed29aa338.jpg.png
851509333,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19416/4e671c5a3c804137bd3952f3959786cd.jpg.png
851509334,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19435/6a026f6c077d421ba1515ae80fe47f41.jpg.png
851509335,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19436/a5ec8127cac742afb6858e31930abc2b.jpg.png
851509336,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19441/46270d201bb844b49789f2e8f701e7c4.jpg.png
851509337,plain,0.6477,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19446/5d3b76893b6c4980a1e929f3042c3c37.jpg.png
851509338,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19453/46a88e3cbd2d4f669d53133bf033be60.jpg.png
851509339,ikat,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19456/5d8f56a9dd5d49caadc65638d0dce489.jpg.png
851509340,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19460/afcd87a40d344013a4eaeb5f4b29ed1b.jpg.png
851509341,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19462/0d59286ddf3046ddb1b5dd52e786ca7f.jpg.png
851509342,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19463/2cd361ee72a847ccbb900b76160996d4.jpg.png
851509344,ikat,0.3597,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19472/993b095dea624bab9838e935a77e1fa5.jpg.png
851509345,OTHER,0.6572,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19476/d6f9b0ee14da41a59e2bdd7389eabe95.jpg.png
851509346,plain,0.6731,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19486/5966cb6888294aab81af3326377e387e.jpg.png
851509347,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19505/59e610ddb6cd48d9aa3ce7d0079daf53.jpg.png
851509348,plain,0.6896,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19508/2b5652b0ac3a4a8f866be343016c55b8.jpg.png
851509349,ikat,0.6397,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19512/1f0a1a651d3348659baf37035ca04eb9.jpg.png
851509350,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19513/656903994af24c799d7bbc2dd13051c5.jpg.png
851509351,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19514/5bf4eb278c2f444fb2d50e790d2a62ab.jpg.png
851509352,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19517/920b5dfdc9db4e1fa8060aae08e98b2f.jpg.png
851509353,tribal,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19520/26256948ca8d4de08fabba565fa4e881.jpg.png
851509354,geometry,0.3413,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19526/a4f8a88048cb45b9a43c99a097f63635.jpg.png
851509355,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19527/8f1fa4c4a5904631926103e0d6b8c052.jpg.png
851509356,geometry,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19536/8b99fe4039ee47c490f50f3f94615fdd.jpg.png
851509357,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19543/5dfee8e1d0c94d74b3a9935238c56f7f.jpg.png
851509358,plain,0.6634,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19546/64ec8f4e6b704d94b0c3b0fc9d50f6b1.jpg.png
851509359,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19551/a7b8a37cc5534a25b89df778ec59aa91.jpg.png
851509360,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19552/cbbaa923863449079ebc589756349a78.jpg.png
851509361,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19556/d44ad6abeecc4362a7afe7884d3f6de9.jpg.png
851509362,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19561/c4187ecd37ad4c21a379701518abba6a.jpg.png
851509363,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19571/be06ba9033564f27b39189778673d64c.jpg.png
851509364,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19576/fe269984169a4ae8839c57af3503c5d4.jpg.png
851509365,squares,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19577/a85d70339dfd46008e24fa244118da32.jpg.png
851509366,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19586/95110d12b5154e5a952a675ee88cce16.jpg.png
851509367,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19592/4e845a655b5f4fa4b716f4c0560ec2da.jpg.png
851509368,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19595/f449b28bb6e44c58bf1263a5fe0ce170.jpg.png
851509369,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19599/2f8abc328b34406f855891b8cb6c86c5.jpg.png
851509370,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19603/ac670ae6d874402d8c6de883e6426673.jpg.png
851509371,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19604/81e66649d05e48a884bad5868367bf61.jpg.png
851509372,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19606/43231d1c4916482aabcfd20a2eac63ee.jpg.png
851509373,tribal,0.6981,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19608/9aa082b4bd3c4f5690cf5e398aec062e.jpg.png
851509374,floral,0.36,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19609/318e61401a33461695c124d3224ddbd8.jpg.png
851509375,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19613/8d4e209cef94482dbd9884c9e894c0c7.jpg.png
851509376,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19615/a2e4526a2e1744a8b2f9ab3fa28621d6.jpg.png
851509377,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19619/c8ba2692477043b48759086d75692428.jpg.png
851509378,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19621/2a59f44349e442a0a5955075bd4ebd90.jpg.png
851509379,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19622/5855fab1e4234d85a9384c1b697d5739.jpg.png
851509380,squares,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19625/66167f00ce3d419ca2436ec19f2317b3.jpg.png
851509381,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19628/4d98a1b0640546b8a8999dd45ec7cab9.jpg.png
851509382,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19634/9319d1091ed0409da3e30c6b12a9d68c.jpg.png
851509383,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19636/9d3fe90c3de047759e23d6863720b65f.jpg.png
851509384,floral,0.6737,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19642/feaf9fa0b7654436b8a448fcef314c74.jpg.png
851509385,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19643/2b3305901ce14ecc8cc63f1077c98cdb.jpg.png
851509386,OTHER,0.4839,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19646/383a514d7541467eb1b292af9af4014f.jpg.png
851509387,geometry,0.6634,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19648/f4e567a2b87c421f9dd298b088e432f3.jpg.png
851509388,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19654/12b77f23986a4214b114ff236593b7ee.jpg.png
851509389,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19655/2b8ca3bbe139460885e8fa3f8bd1e61b.jpg.png
851509391,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19657/0a5f786facde48dc93c4248646faed10.jpg.png
851509392,ikat,0.3495,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19663/5e2ad7c94e1340edaef2853a06b2d5e1.jpg.png
851509393,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19664/1d7e4db4b6334abda21360c8293ee56e.jpg.png
851509394,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19681/a3c0e7304a5b42c28b8e6b32520c519e.jpg.png
851509395,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19689/355d67a0376542dcadd7831e76458eda.jpg.png
851509396,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19693/b11eabe7986141a6889294d583c6f427.jpg.png
851509397,plain,0.3597,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19694/b754137fec56479abdb2e3df98d0c649.jpg.png
851509398,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19701/32a5e636c92a420dac8b00229e411fbd.jpg.png
851509399,floral,0.6574,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19703/68e33500bbe94248be9f79bf822f46c6.jpg.png
851509400,plain,0.6762,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19706/97ae5ea3f96a466ab579f6a88227d36c.jpg.png
851509401,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19709/19bcf63797ec4834aa70d3971db7c268.jpg.png
851509402,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19713/dbc8a9bff7a74e60b8e4959654567ab3.jpg.png
851509403,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19720/7c99be4b75f741b89cb14c471fef3b1b.jpg.png
851509404,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19722/cc0faad654be438fae4bc78b41350b00.jpg.png
851509405,plain,0.6959,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19724/d3e45214a19946af8a9d8d8c576ba906.jpg.png
851509406,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19726/09f324840e4a4b1ebadbed747663da6c.jpg.png
851509407,floral,0.6758,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19729/690efd478865487f9bbcfdf52bc4f48d.jpg.png
851509408,plain,0.6667,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19732/24791c840f1d4b8faa05f3ff394ca10e.jpg.png
851509409,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19740/c2f39483fd51479aaf762c0ac5b4d452.jpg.png
851509410,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19747/4542354e4edb48caa896c66e2c9bf782.jpg.png
851509411,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19750/31550e0d90094f8188eb75404b477d52.jpg.png
851509412,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19757/003e688160ba48b9b871d2b162974fbf.jpg.png
851509413,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19779/1d8b5504bacc4297a0ec165708bdcc0d.jpg.png
851509415,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19789/91c63c68fdc84431b116dfcfd8d9ac2c.jpg.png
851509416,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19790/b2e646ac89a94549a6aa89cb6494e46e.jpg.png
851509417,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19793/0f9283aa3a4f4736831220f000e198fe.jpg.png
851509418,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19799/a9793ead9a1142719860edf327d75b96.jpg.png
851509419,plain,0.6805,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19802/7f9758dd0e8d4e82bce0ba0021d2c93d.jpg.png
851509420,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19809/c9ef8f6dace34d47acbf17d1a6dfbf32.jpg.png
851509421,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19811/bcbd46004bf949ad9eefce5958bfd69f.jpg.png
851509422,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19823/7e85e4fb8f8e47fc9de9e66b0e52dcaf.jpg.png
851509423,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19824/2a5e3a3c25214acaaa499ba1fa28bdaf.jpg.png
851509424,plain,0.6698,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19838/269f003fba5e4b70bff7efc206b3569f.jpg.png
851509425,squares,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19843/a44e5a598063488c864291133029466a.jpg.png
851509426,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19849/17a4c93a554e49faad5539ccf53cfa7e.jpg.png
851509427,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19862/dfa32caf0d8a4d01b9a2399671b85b78.jpg.png
851509428,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19874/e032d4c329454c5186b41d6d943ab2b0.jpg.png
851509429,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19876/fd33d4cd05384cebae71d19189d93137.jpg.png
851509430,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19878/6212655843f24701be6f1d49317e0e46.jpg.png
851509431,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19879/b9f5da9b3c4f4bb986cdf8851edc9621.jpg.png
851509432,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19894/ff3e6e7d2e694d11aad16a0534630df4.jpg.png
851509433,plain,0.6652,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19895/ba5aac81b8e24027a2ff2d87454ad28e.jpg.png
851509434,polka dot,0.6569,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19899/c151dc6d08444165b03f78338b84c874.jpg.png
851509435,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19901/d2a551ed37d8497aa7612d9cd4a62691.jpg.png
851509436,scales,0.6429,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19906/f3b658e929a244589784c7cb6e223d6a.jpg.png
851509437,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19907/4c20aa9779c14602b19477cdcb16ce27.jpg.png
851509438,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19915/be5dc83d33874c9d8b4b1d016a82e828.jpg.png
851509439,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19924/3b7c9ce122a34e9ca89112cd1501ac58.jpg.png
851509440,plain,0.6623,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19942/a987e8999935416296b9d8741c93c236.jpg.png
851509441,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19944/85aeaa5048f84d7baf3a4e7851f4c3cc.jpg.png
851509442,plain,0.5143,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19947/e9c75b858ade4e5fba3c8ed60c7c738b.jpg.png
851509443,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19950/6a0bb760cd90401daff6cfa677a0c835.jpg.png
851509444,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19965/01ec8e3351f745108c6575cf78c67759.jpg.png
851509445,tribal,0.6635,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19968/c33ca67b073a447eafd8ae8c32648e0c.jpg.png
851509446,plain,0.3627,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19972/c4d770bccbff4f5591c50ceb0282bfc7.jpg.png
851509447,houndstooth,0.7669,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19973/f677deb5017d4de7b93c4d1cd6330826.jpg.png
851509448,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/19996/b9475959cf3a458082503ffc9999637d.jpg.png
851509449,geometry,0.3535,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20001/b22ed70f26784164bc3bf928304d1593.jpg.png
851509450,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20012/f0be6629a4c84508b3844032a9f4fff1.jpg.png
851509451,skull,0.6923,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20017/99e5c5b3bb28438da249cd1b7aecdfd7.jpg.png
851509452,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20021/456ad52a040c41bcafee77d4555013e7.jpg.png
851509453,houndstooth,0.3636,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20023/9faa120c1e954bfba66500a88582b9c3.jpg.png
851509454,geometry,0.3564,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20032/ce360c27cc3d452eaeb98c3f0e4875cf.jpg.png
851509455,squares,0.6566,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20033/e6811e2095d54159b32694a3f469b7b7.jpg.png
851509456,geometry,0.3731,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20036/d7638fb235cb4de4b07e86308159f3d0.jpg.png
851509457,floral,0.6766,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20038/2734675cb082473689ed318afbbf8ca3.jpg.png
851509458,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20040/e49d6f8f18104fb897e9f6200bdca081.jpg.png
851509459,plain,0.6733,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20042/0364e8cbfaf94efe8c731b12c71c2455.jpg.png
851509460,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20047/a96af657bca349659944c075e291a78b.jpg.png
851509461,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20052/bd4e940fd0d544db997aa459334d392f.jpg.png
851509462,floral,0.6715,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20064/f97438f3df664e26a82db97207f0a187.jpg.png
851509463,floral,0.6893,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20066/850502e7aa344ba29e3840273649853e.jpg.png
851509464,squares,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20072/502d3bfe0c954e7ba500560c19857437.jpg.png
851509465,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20078/1fe88b7a3c904f97934638bbea9bc2bb.jpg.png
851509466,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20083/2e40b030135d43abac7534438986246b.jpg.png
851509467,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20095/dbdc9763c00e41a0b30953f2e00a081c.jpg.png
851509468,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20105/8f7a50736dc74733a75f4e04ae8d0996.jpg.png
851509469,OTHER,0.6519,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20106/db3f8101196f4ac7a2975bc06b35daf7.jpg.png
851509470,tribal,0.6636,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20109/c34d183400ce4682b26f5bbd388357da.jpg.png
851509471,plain,0.6634,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20112/2c038ba725464f98be8b51062d016361.jpg.png
851509472,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20115/43e75b3416994dceb43cb4cd7ebdadd4.jpg.png
851509473,chevron,0.6961,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20116/a7dea1cf67c24655b0db8354b58db32b.jpg.png
851509474,cartoon,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20125/8c6266684057478ba2df19d64d34ef61.jpg.png
851509475,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20127/916a5810159c42359fef8aee8a4677de.jpg.png
851509476,plain,0.3398,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20130/89f7576f2d624dcf93eb4a316231d2a6.jpg.png
851509477,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20135/01a0986e7e4a4ba19275fca38f3521b2.jpg.png
851509478,ikat,0.697,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20139/55e302d983dd4c06bacb92f81dbafa5e.jpg.png
851509479,polka dot,0.3365,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20156/136ac71750c441f0a2add6b3d1f28541.jpg.png
851509480,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20157/5e0c674dee7c4f4583a8e8f8dc161ae0.jpg.png
851509481,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20163/14dfe70f101a4809bd2eeb3ed44af83b.jpg.png
851509482,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20171/b7dc00d27f174b39aa7527c5fd162d14.jpg.png
851509483,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20174/7c7f01545f5f4cc082991644edc4918d.jpg.png
851509484,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20178/acdb1d23cbbd4f56b2bf4fd5f64c85dd.jpg.png
851509485,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20181/05066f1486ec4ba0b1e748250ba0e358.jpg.png
851509486,tribal,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20192/f2789a289ff844898a401be2440d5298.jpg.png
851509487,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20196/37a20a62a4c04383aef01d6a6e46ef22.jpg.png
851509488,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20202/a99b6d6064594197a50a375918179953.jpg.png
851509489,plain,0.6652,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20209/72d94389a9714a4693e8ed2391ecc34c.jpg.png
851509490,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20213/4b4fa78c54fa4460adb7a3a307098fe3.jpg.png
851509492,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20214/b38f6d3c9e784022a51801ece3488a51.jpg.png
851509493,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20216/87aff52abd76403e932036b2f2221cb6.jpg.png
851509494,polka dot,0.6471,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20217/96e14c0fb9344ecbaffbe8b8c9636b18.jpg.png
851509495,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20220/d025c4f4ea794c29b0cd632c32c1fb03.jpg.png
851509496,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20223/f2381db3a1984354a67068c022e1f371.jpg.png
851509497,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20226/3371c04a90f54ce2bf4ff9bb8d7e14d5.jpg.png
851509498,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20227/06ed0b508af547fd9da3784a0904e49e.jpg.png
851509499,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20228/a7d565f91ef5405eb50b1c573f9146be.jpg.png
851509500,tribal,0.3608,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20233/5eb19f4f4e1742fbaa1674adb5119df9.jpg.png
851509501,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20247/0f75b0a5c7864a23b69428ab34c3b903.jpg.png
851509502,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20255/183d5cf3cfd24f5e820ac0fedd5f975e.jpg.png
851509503,floral,0.6758,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20260/2213f09f054446148775d6f4e5457522.jpg.png
851509504,floral,0.6667,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20261/9b674bfa8a284da3ba912086c2e7d93c.jpg.png
851509505,tribal,0.6893,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20262/203a05b21b344fba9471ae0d3d5049ba.jpg.png
851509506,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20263/9a993bdcad794bf5b0b16bc9f8ac7d8b.jpg.png
851509507,plain,0.6968,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20279/62ba0f9080f647a4bf6a6101c1ab7cd2.jpg.png
851509508,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/20280/45d67031376345d0832cb8c358a97bf3.jpg.png
